iter	RMSE
2905	0.06284809756
2906	0.06284129738
2907	0.06280873317
2908	0.06278203758
2909	0.06276490466
2910	0.06274315078
2911	0.06271781633
2912	0.06269045842
2913	0.06264986073
2914	0.06262100128
2915	0.0625839081
2916	0.06255338914
2917	0.06251401101
2918	0.06249583219
2919	0.06246968006
2920	0.06241846799
2921	0.06239178655
2922	0.06236112297
2923	0.06234549515
2924	0.06232069601
2925	0.06227509
2926	0.06224307956
2927	0.0622206978
2928	0.06218789534
2929	0.06217197356
2930	0.06211355858
2931	0.06200516776
2932	0.06197980901
2933	0.06196780052
2934	0.06192169956
2935	0.06187987589
2936	0.06182629764
2937	0.06179268255
2938	0.06176110442
2939	0.06173693859
2940	0.06171452405
2941	0.06168634051
2942	0.0616662516
2943	0.06161735789
2944	0.06159553875
2945	0.06153440904
2946	0.06149321315
2947	0.0614680116
2948	0.06143669068
2949	0.06142449585
2950	0.06138039173
2951	0.06134457548
2952	0.06132260514
2953	0.06128188195
2954	0.06121316255
2955	0.06118832739
2956	0.06114364471
2957	0.06111680196
2958	0.06109553524
2959	0.06105316188
2960	0.06102844023
2961	0.06100809983
2962	0.06099852328
2963	0.06098540856
2964	0.06096724103
2965	0.06093106979
2966	0.06091981643
2967	0.06089626701
2968	0.06085738172
2969	0.0608152854
2970	0.06079406381
2971	0.06077612566
2972	0.06074833082
2973	0.0607017086
2974	0.06067707333
2975	0.06064438573
2976	0.06062321245
2977	0.06056173905
2978	0.06049276226
2979	0.06046030324
2980	0.06043618752
2981	0.06039993103
2982	0.06034595652
2983	0.0603095741
2984	0.0602891525
2985	0.0602709265
2986	0.06025962573
2987	0.06021798849
2988	0.06018493893
2989	0.06014890189
2990	0.06013143569
2991	0.06009751454
2992	0.06004355602
2993	0.05999239619
2994	0.05995705234
2995	0.05990222559
2996	0.05987321183
2997	0.05983254652
2998	0.05978785292
2999	0.05976116669
3000	0.05971037059
3001	0.05967337891
3002	0.05963999938
3003	0.0595919524
3004	0.05957800788
3005	0.05955218413
3006	0.05952618238
3007	0.05949990608
3008	0.05948010723
3009	0.05942990523
3010	0.05940630767
3011	0.0593738598
3012	0.05934279015
3013	0.05933008799
3014	0.0593177831
3015	0.05929341293
3016	0.05924035858
3017	0.05922569288
3018	0.05921009741
3019	0.05917268645
3020	0.05912288639
3021	0.05907671764
3022	0.05900934143
3023	0.05898935589
3024	0.05895788937
3025	0.05891402376
3026	0.0588738705
3027	0.05884939363
3028	0.05881003565
3029	0.05877451858
3030	0.05875686111
3031	0.05873360322
3032	0.05871647111
3033	0.05870213624
3034	0.05866084019
3035	0.05865043364
3036	0.05861322616
3037	0.05860113604
3038	0.05856847983
3039	0.05851371924
3040	0.05848927373
3041	0.05844860709
3042	0.05843272846
3043	0.05841262048
3044	0.05839120741
3045	0.0583758279
3046	0.05835290095
3047	0.058314681
3048	0.05829229225
3049	0.05826613125
3050	0.05823593369
3051	0.05820363637
3052	0.05817864819
3053	0.0581594158
3054	0.05814073412
3055	0.05811865655
3056	0.05809592312
3057	0.05805709091
3058	0.05803667792
3059	0.05801342816
3060	0.0579801066
3061	0.05796515453
3062	0.05794199643
3063	0.05792136739
3064	0.05788810542
3065	0.0578674239
3066	0.05781598653
3067	0.05779824457
3068	0.05774701331
3069	0.05772147469
3070	0.05765911281
3071	0.05762280665
3072	0.05755666476
3073	0.05750448972
3074	0.05748028417
3075	0.05743614208
3076	0.05739644151
3077	0.05737206417
3078	0.05734595242
3079	0.05729125163
3080	0.0572577751
3081	0.0572044107
3082	0.05716742903
3083	0.05714102573
3084	0.05711636776
3085	0.05706659129
3086	0.05704200452
3087	0.05699210151
3088	0.05696154731
3089	0.05693816
3090	0.05692307535
3091	0.05689360436
3092	0.05685943676
3093	0.05683771445
3094	0.05682798457
3095	0.05680869427
3096	0.05676987624
3097	0.05675118699
3098	0.05672965543
3099	0.05669641019
3100	0.05668245233
3101	0.05664806347
3102	0.05662280823
3103	0.05660257285
3104	0.05659233021
3105	0.05656414989
3106	0.05652990104
3107	0.05647508391
3108	0.05645123946
3109	0.05644033293
3110	0.05641331591
3111	0.0564023915
3112	0.0563814931
3113	0.05636216037
3114	0.05634387893
3115	0.05631998916
3116	0.05626682279
3117	0.05623745765
3118	0.05621093402
3119	0.056177593
3120	0.05614673794
3121	0.05611735205
3122	0.05605942819
3123	0.05605297741
3124	0.05602467766
3125	0.05597619722
3126	0.05594576967
3127	0.05587011543
3128	0.05584606689
3129	0.05582379133
3130	0.05579796786
3131	0.0557763762
3132	0.05575115806
3133	0.05574147249
3134	0.05572350061
3135	0.05569851969
3136	0.05567225222
3137	0.05565408805
3138	0.05563681668
3139	0.05561879633
3140	0.05560129382
3141	0.05556825925
3142	0.05554449121
3143	0.0555158777
3144	0.05549865225
3145	0.05547499515
3146	0.05545564774
3147	0.05544006753
3148	0.05541137623
3149	0.05539669367
3150	0.055376177
3151	0.05536212472
3152	0.05532521328
3153	0.05531581205
3154	0.05531278984
3155	0.05529301192
3156	0.05527987045
3157	0.05527719741
3158	0.05524788059
3159	0.05521689805
3160	0.05517953295
3161	0.05515686467
3162	0.055135836
3163	0.05511715061
3164	0.0550890338
3165	0.05505572579
3166	0.05503449205
3167	0.05501422547
3168	0.05498458841
3169	0.05495403229
3170	0.05492913271
3171	0.05489825399
3172	0.05488807331
3173	0.05488157259
3174	0.05486054312
3175	0.05484861258
3176	0.05484156978
3177	0.05478350007
3178	0.05477199261
3179	0.05473379428
3180	0.05467462198
3181	0.05466516403
3182	0.05465583476
3183	0.05464144256
3184	0.05461068765
3185	0.05458403934
3186	0.05454435632
3187	0.05452666179
3188	0.05450260793
3189	0.0544804843
3190	0.05447121454
3191	0.05445446389
3192	0.0544292715
3193	0.0543810881
3194	0.05435356642
3195	0.05431578605
3196	0.05428970621
3197	0.05427148116
3198	0.05425068299
3199	0.05422917072
3200	0.05421489851
3201	0.05416241752
3202	0.05412238897
3203	0.05409858349
3204	0.05408244951
3205	0.0540611865
3206	0.05400811175
3207	0.05397989694
3208	0.05394971791
3209	0.05392717526
3210	0.05388458258
3211	0.05386596621
3212	0.05384165686
3213	0.05382219868
3214	0.05380137883
3215	0.05376820416
3216	0.05374156894
3217	0.05370721823
3218	0.05369203638
3219	0.05366678729
3220	0.05364414647
3221	0.05360918422
3222	0.05357923849
3223	0.05353779087
3224	0.05351309396
3225	0.05347388371
3226	0.05344280591
3227	0.0534223052
3228	0.05340281526
3229	0.05338610615
3230	0.05335198214
3231	0.0533100448
3232	0.05329674888
3233	0.05326045322
3234	0.05324277563
3235	0.05322784318
3236	0.05319577852
3237	0.05314908437
3238	0.05310278122
3239	0.05307904907
3240	0.05303283894
3241	0.05299887232
3242	0.05298298636
3243	0.05296700216
3244	0.05294976583
3245	0.05293528121
3246	0.05289853882
3247	0.05286186747
3248	0.05283546249
3249	0.05278235354
3250	0.0527590903
3251	0.0527222284
3252	0.05269349201
3253	0.05267051573
3254	0.052647786
3255	0.05263826371
3256	0.0526145381
3257	0.05258235652
3258	0.05256022537
3259	0.05255059878
3260	0.05252422702
3261	0.05251224863
3262	0.05247834098
3263	0.05245278753
3264	0.05243670328
3265	0.0524226935
3266	0.052407258
3267	0.05238835897
3268	0.05236557167
3269	0.05233841596
3270	0.05231671022
3271	0.05226660783
3272	0.05223926033
3273	0.05221178117
3274	0.05217886294
3275	0.05215878796
3276	0.05213812476
3277	0.05212454261
3278	0.05210861595
3279	0.05209718295
3280	0.05207472359
3281	0.0520418313
3282	0.0520187728
3283	0.05199830036
3284	0.0519627329
3285	0.05191692055
3286	0.05189748798
3287	0.0518524699
3288	0.05183420494
3289	0.05181512691
3290	0.05179208303
3291	0.05177273268
3292	0.05175684878
3293	0.05174386786
3294	0.05171416565
3295	0.05168691941
3296	0.05165669558
3297	0.05163326407
3298	0.05161034874
3299	0.0516028118
3300	0.05154848455
3301	0.05151569481
3302	0.05149565918
3303	0.05147845994
3304	0.05146089276
3305	0.05143295315
3306	0.05140213853
3307	0.051369502
3308	0.05134748595
3309	0.05133664018
3310	0.05130104402
3311	0.05126817089
3312	0.05123003425
3313	0.05120171271
3314	0.05117925473
3315	0.05116160228
3316	0.05114585991
3317	0.05112461023
3318	0.05110744149
3319	0.0510977597
3320	0.05107448433
3321	0.05107255586
3322	0.05105480432
3323	0.05100960362
3324	0.05098891401
3325	0.05095608697
3326	0.0509433691
3327	0.05093402689
3328	0.05091110797
3329	0.05088590329
3330	0.05086960932
3331	0.05085225901
3332	0.05083487157
3333	0.05082229837
3334	0.05079556924
3335	0.05077105451
3336	0.05075358986
3337	0.05073316056
3338	0.05071202097
3339	0.05070678144
3340	0.05069548897
3341	0.05064647202
3342	0.05062402629
3343	0.05059420506
3344	0.05057230368
3345	0.05055626709
3346	0.05053874728
3347	0.05050868225
3348	0.05046416334
3349	0.0504562142
3350	0.0504525658
3351	0.05043248572
3352	0.05041167025
3353	0.05039195274
3354	0.05036623951
3355	0.05035234347
3356	0.05033019301
3357	0.05031024899
3358	0.05030049201
3359	0.05028481935
3360	0.05024725002
3361	0.050219428
3362	0.05020645465
3363	0.05017089109
3364	0.05014511509
3365	0.05009789737
3366	0.05008200082
3367	0.05007009428
3368	0.05004712235
3369	0.05002466159
3370	0.04999527743
3371	0.04997166663
3372	0.04994957916
3373	0.04993182076
3374	0.04992248323
3375	0.04990380073
3376	0.04987992417
3377	0.04984022098
3378	0.04980969208
3379	0.04979930716
3380	0.04976970907
3381	0.0497485214
3382	0.0497217882
3383	0.04969358573
3384	0.04963899776
3385	0.04960595842
3386	0.04958076706
3387	0.04956041007
3388	0.04953637065
3389	0.04952387914
3390	0.04949823185
3391	0.04948250569
3392	0.04945014096
3393	0.04942287912
3394	0.04939748372
3395	0.0493868525
3396	0.04936382089
3397	0.04933541075
3398	0.04931132807
3399	0.04928129096
3400	0.04926214131
3401	0.04925021552
3402	0.04923766919
3403	0.04921709141
3404	0.049199252
3405	0.0491750713
3406	0.04916505571
3407	0.0491408555
3408	0.04912554369
3409	0.04910052003
3410	0.04908920299
3411	0.04905637357
3412	0.04902687471
3413	0.04901268993
3414	0.04899966804
3415	0.04897278442
3416	0.04896142685
3417	0.04893864645
3418	0.04893138
3419	0.04889614854
3420	0.04886467746
3421	0.04884143028
3422	0.04881795048
3423	0.0488003805
3424	0.04878632681
3425	0.04876833042
3426	0.04874613652
3427	0.04872686252
3428	0.04871305358
3429	0.04869953652
3430	0.04865763586
3431	0.04865123015
3432	0.04864343362
3433	0.0486308579
3434	0.04861526195
3435	0.04857711538
3436	0.0485526995
3437	0.04853192336
3438	0.04852522348
3439	0.04850990001
3440	0.04848327373
3441	0.04846861319
3442	0.04842081904
3443	0.04839600407
3444	0.04837883843
3445	0.04835816104
3446	0.04834523618
3447	0.0483162097
3448	0.04829906561
3449	0.04828891185
3450	0.0482824026
3451	0.04824526967
3452	0.04823298356
3453	0.0482112655
3454	0.04819254977
3455	0.04816517044
3456	0.04814540766
3457	0.04812537813
3458	0.04810785659
3459	0.04806852104
3460	0.04804929543
3461	0.0480342938
3462	0.04799507547
3463	0.04797421416
3464	0.04797033716
3465	0.04795457562
3466	0.04791650489
3467	0.04789394209
3468	0.04787221064
3469	0.04784673911
3470	0.0478258999
3471	0.04780150074
3472	0.04777071378
3473	0.04771575297
3474	0.04768929836
3475	0.047679295
3476	0.04767250118
3477	0.04765154161
3478	0.04763714137
3479	0.04761888983
3480	0.04761027644
3481	0.04758328887
3482	0.04756709044
3483	0.047552415
3484	0.04752734057
3485	0.04751671995
3486	0.04750609704
3487	0.04749689127
3488	0.04747506897
3489	0.0474437925
3490	0.04742705377
3491	0.04741299746
3492	0.047404776
3493	0.04738973555
3494	0.04736294
3495	0.04733205276
3496	0.04730772699
3497	0.04729263611
3498	0.04727554972
3499	0.04726565754
3500	0.0472497248
3501	0.04723573257
3502	0.04721965508
3503	0.0472122464
3504	0.04718878759
3505	0.04714450356
3506	0.04711167116
3507	0.04710079257
3508	0.04708407577
3509	0.04707492432
3510	0.04703284342
3511	0.04702058638
3512	0.04698427291
3513	0.04696120168
3514	0.04694631028
3515	0.04693898257
3516	0.04692020614
3517	0.04689316195
3518	0.0468834821
3519	0.04685795323
3520	0.04685448846
3521	0.04682921402
3522	0.04681163793
3523	0.04677643958
3524	0.04675422259
3525	0.04673203924
3526	0.04669781004
3527	0.04667327301
3528	0.04663087395
3529	0.04661009914
3530	0.04660281517
3531	0.04658589166
3532	0.04657271442
3533	0.04654492267
3534	0.04652153251
3535	0.04651511448
3536	0.04649422817
3537	0.04648957528
3538	0.04646916807
3539	0.04645842773
3540	0.04643804027
3541	0.04642462106
3542	0.046401704
3543	0.0463948902
3544	0.04638031155
3545	0.04636905057
3546	0.0463550353
3547	0.04635116784
3548	0.0463383658
3549	0.04632288201
3550	0.04630979418
3551	0.04629269393
3552	0.04626480765
3553	0.04625354792
3554	0.04623134112
3555	0.04619842648
3556	0.04617572306
3557	0.0461534651
3558	0.0461299395
3559	0.04611196304
3560	0.04608950017
3561	0.0460621705
3562	0.04604271637
3563	0.04601894894
3564	0.0460017144
3565	0.04597809784
3566	0.04596826913
3567	0.04594435881
3568	0.04592256246
3569	0.04590344004
3570	0.04587778256
3571	0.04584939876
3572	0.04582213464
3573	0.04581522035
3574	0.04579671018
3575	0.04576567038
3576	0.04574677118
3577	0.04573005135
3578	0.04571543223
3579	0.04569854815
3580	0.04568970586
3581	0.0456778325
3582	0.04563684982
3583	0.04562442781
3584	0.04560846513
3585	0.04558653168
3586	0.0455642397
3587	0.04554527212
3588	0.04553414558
3589	0.04551440752
3590	0.04549730091
3591	0.04545429352
3592	0.04542961185
3593	0.04541780955
3594	0.04537943857
3595	0.04537005745
3596	0.04533838016
3597	0.04532305941
3598	0.04529436614
3599	0.04526740523
3600	0.04524787195
3601	0.04523647951
3602	0.04518983699
3603	0.04516779359
3604	0.04515080752
3605	0.04513427557
3606	0.04510133668
3607	0.0450561901
3608	0.0450287246
3609	0.04501414975
3610	0.04496993728
3611	0.04494494047
3612	0.04491827365
3613	0.04491479613
3614	0.04489220624
3615	0.04487451908
3616	0.04486461343
3617	0.04485879167
3618	0.04483288629
3619	0.04481820354
3620	0.0448094189
3621	0.04477809262
3622	0.04476039471
3623	0.04475135303
3624	0.04471833016
3625	0.04469421139
3626	0.04467633847
3627	0.04465558576
3628	0.04464002851
3629	0.04462677973
3630	0.04460329711
3631	0.04457280777
3632	0.04455846079
3633	0.04454539674
3634	0.04451707713
3635	0.04449379312
3636	0.04447790809
3637	0.04444078549
3638	0.04440283392
3639	0.04437268233
3640	0.04434521725
3641	0.04433492257
3642	0.04432363196
3643	0.04430402608
3644	0.04428339738
3645	0.04426012958
3646	0.04424460822
3647	0.04423727072
3648	0.04422335092
3649	0.04420623253
3650	0.0441888777
3651	0.04417078142
3652	0.04415180959
3653	0.04413773994
3654	0.04412354538
3655	0.04410854142
3656	0.04406831311
3657	0.04404810322
3658	0.04404087778
3659	0.04401642889
3660	0.04397563219
3661	0.04395591124
3662	0.04393375455
3663	0.04390344615
3664	0.04388133637
3665	0.04386237314
3666	0.04382673696
3667	0.04381413859
3668	0.0437995554
3669	0.04378400382
3670	0.04373971747
3671	0.04371500059
3672	0.04370802071
3673	0.04369950875
3674	0.04367860926
3675	0.04366056839
3676	0.04362834034
3677	0.04359734892
3678	0.04357924964
3679	0.04354492943
3680	0.04353451673
3681	0.0435063035
3682	0.04349267679
3683	0.04346374607
3684	0.04345325373
3685	0.04341997718
3686	0.04341180198
3687	0.04339452002
3688	0.04338119864
3689	0.04335413055
3690	0.04333548253
3691	0.04332293574
3692	0.04329411918
3693	0.04328519609
3694	0.04326509631
3695	0.04324978639
3696	0.04321833236
3697	0.04319167758
3698	0.04317725081
3699	0.04315960731
3700	0.04314615508
3701	0.04311207016
3702	0.04307635115
3703	0.04305666731
3704	0.04304591823
3705	0.04304119614
3706	0.04303376032
3707	0.04301404342
3708	0.04299768176
3709	0.04298160832
3710	0.04296495774
3711	0.04294004274
3712	0.04291919217
3713	0.04289036833
3714	0.04286925554
3715	0.04285531636
3716	0.04283897662
3717	0.04283297783
3718	0.04282075149
3719	0.04281241237
3720	0.0427984759
3721	0.04277838451
3722	0.04276876107
3723	0.04275976606
3724	0.04275227741
3725	0.04273035195
3726	0.04270818496
3727	0.04269356309
3728	0.04267819442
3729	0.04267111529
3730	0.04265210988
3731	0.04263946409
3732	0.0426098284
3733	0.04259121576
3734	0.04256988508
3735	0.04255241851
3736	0.04253372626
3737	0.04249781998
3738	0.04246767478
3739	0.04244196118
3740	0.04242081222
3741	0.04241434568
3742	0.04240110861
3743	0.04237729793
3744	0.04235987193
3745	0.04234564644
3746	0.04233186626
3747	0.04232166936
3748	0.04230678335
3749	0.04229623541
3750	0.0422845592
3751	0.04227781222
3752	0.04226800541
3753	0.04225036257
3754	0.0422318827
3755	0.04221939342
3756	0.0422051645
3757	0.04218858879
3758	0.04217071151
3759	0.04215027824
3760	0.04213255268
3761	0.04211347102
3762	0.04209582613
3763	0.04207761246
3764	0.04206679492
3765	0.04204683955
3766	0.04203149236
3767	0.04201708634
3768	0.04199653444
3769	0.04197909923
3770	0.04195745467
3771	0.04193607546
3772	0.04192592794
3773	0.04189111919
3774	0.04187730961
3775	0.04187157357
3776	0.04185645207
3777	0.04184064894
3778	0.04182205007
3779	0.04181210319
3780	0.04179373708
3781	0.04177635229
3782	0.04176037297
3783	0.04174615786
3784	0.04171681873
3785	0.04171109986
3786	0.0416891914
3787	0.04167105406
3788	0.04166324949
3789	0.04165152301
3790	0.04163004062
3791	0.04160908118
3792	0.0416014912
3793	0.04159077542
3794	0.04158462832
3795	0.0415684499
3796	0.0415463841
3797	0.04153103659
3798	0.04151914281
3799	0.04150594377
3800	0.04149291889
3801	0.04147695094
3802	0.04146402286
3803	0.04145685306
3804	0.04144594229
3805	0.04143216258
3806	0.0414251979
3807	0.04140963128
3808	0.04138814554
3809	0.04137732441
3810	0.04136655471
3811	0.04135255687
3812	0.04132398102
3813	0.04131890823
3814	0.04129520116
3815	0.04128297993
3816	0.04126199606
3817	0.04125056222
3818	0.04123743569
3819	0.04122173842
3820	0.04119873739
3821	0.04118312767
3822	0.04116814726
3823	0.0411595546
3824	0.04114927923
3825	0.04113341628
3826	0.04112131175
3827	0.04109561227
3828	0.04108529387
3829	0.04107526243
3830	0.04107025003
3831	0.04104702743
3832	0.0410263796
3833	0.04101386527
3834	0.04098666853
3835	0.0409761916
3836	0.04096267831
3837	0.04093797762
3838	0.04091927992
3839	0.04089982798
3840	0.04088199705
3841	0.04087324671
3842	0.04085486254
3843	0.0408414908
3844	0.04082692648
3845	0.04081301232
3846	0.04078490433
3847	0.0407709886
3848	0.04075262955
3849	0.04074450613
3850	0.04073170915
3851	0.04071639895
3852	0.04070943327
3853	0.040696638
3854	0.04068246225
3855	0.04066596555
3856	0.04065504983
3857	0.04063734004
3858	0.04062776241
3859	0.04061669126
3860	0.04058992344
3861	0.04057210979
3862	0.04055077918
3863	0.04053549619
3864	0.0405222701
3865	0.04051671437
3866	0.04048781733
3867	0.04046081301
3868	0.04044142176
3869	0.04043066439
3870	0.04039965699
3871	0.04036183801
3872	0.04035580623
3873	0.04034517015
3874	0.04033453081
3875	0.04031510582
3876	0.04030107944
3877	0.04027950804
3878	0.04026109673
3879	0.0402494764
3880	0.04024275639
3881	0.04023136398
3882	0.04022236849
3883	0.04020904531
3884	0.04019281907
3885	0.04018037183
3886	0.04017503639
3887	0.04015967175
3888	0.04014426274
3889	0.04012246881
3890	0.04011285772
3891	0.04009485194
