iter	Passed	Remaining
3190	503720	110657
3191	503882	110500
3192	504039	110342
3193	504197	110184
3194	504355	110026
3195	504512	109868
3196	504669	109710
3197	504827	109553
3198	504983	109394
3199	505144	109237
3200	505299	109078
3201	505464	108922
3202	505618	108764
3203	505778	108606
3204	505942	108450
3205	506094	108290
3206	506249	108132
3207	506402	107973
3208	506564	107816
3209	506725	107659
3210	506880	107501
3211	507037	107343
3212	507196	107185
3213	507352	107027
3214	507512	106869
3215	507673	106712
3216	507833	106554
3217	507995	106397
3218	508150	106239
3219	508309	106081
3220	508468	105924
3221	508626	105766
3222	508787	105609
3223	508939	105450
3224	509099	105292
3225	509258	105135
3226	509418	104977
3227	509574	104819
3228	509756	104666
3229	509914	104508
3230	510070	104350
3231	510234	104193
3232	510386	104034
3233	510545	103877
3234	510702	103719
3235	510860	103561
3236	511017	103403
3237	511181	103246
3238	511340	103088
3239	511498	102931
3240	511662	102774
3241	511821	102616
3242	511980	102459
3243	512133	102300
3244	512287	102141
3245	512442	101983
3246	512598	101825
3247	512761	101668
3248	512920	101510
3249	513077	101352
3250	513234	101194
3251	513393	101036
3252	513554	100879
3253	513716	100722
3254	513873	100564
3255	514033	100406
3256	514200	100250
3257	514362	100093
3258	514523	99936
3259	514675	99777
3260	514838	99620
3261	514996	99462
3262	515154	99305
3263	515311	99146
3264	515477	98990
3265	515634	98832
3266	515794	98675
3267	515949	98516
3268	516108	98359
3269	516270	98201
3270	516425	98043
3271	516582	97885
3272	516738	97727
3273	516897	97569
3274	517055	97411
3275	517210	97253
3276	517370	97095
3277	517535	96939
3278	517696	96781
3279	517859	96625
3280	518021	96467
3281	518183	96310
3282	518339	96152
3283	518497	95994
3284	518655	95836
3285	518815	95679
3286	518972	95521
3287	519127	95362
3288	519283	95204
3289	519441	95046
3290	519599	94888
3291	519762	94731
3292	519923	94574
3293	520078	94416
3294	520241	94259
3295	520399	94101
3296	520558	93943
3297	520719	93786
3298	520874	93627
3299	521031	93469
3300	521190	93312
3301	521344	93153
3302	521508	92996
3303	521666	92838
3304	521820	92680
3305	521981	92522
3306	522139	92365
3307	522302	92208
3308	522462	92050
3309	522620	91892
3310	522783	91735
3311	522942	91578
3312	523100	91420
3313	523258	91262
3314	523415	91104
3315	523570	90945
3316	523734	90789
3317	523893	90631
3318	524047	90472
3319	524203	90314
3320	524366	90157
3321	524520	89999
3322	524684	89842
3323	524838	89683
3324	524994	89525
3325	525154	89367
3326	525314	89210
3327	525472	89052
3328	525628	88894
3329	525781	88735
3330	525942	88578
3331	526103	88420
3332	526260	88262
3333	526415	88104
3334	526570	87945
3335	526729	87788
3336	526890	87630
3337	527049	87473
3338	527204	87314
3339	527356	87155
3340	527516	86998
3341	527673	86840
3342	527827	86681
3343	527987	86524
3344	528146	86366
3345	528302	86208
3346	528457	86050
3347	528618	85892
3348	528778	85735
3349	528932	85576
3350	529090	85418
3351	529248	85260
3352	529426	85106
3353	529580	84947
3354	529737	84789
3355	529896	84631
3356	530058	84474
3357	530207	84315
3358	530361	84156
3359	530517	83998
3360	530670	83839
3361	530832	83682
3362	530989	83524
3363	531150	83367
3364	531310	83209
3365	531479	83053
3366	531636	82895
3367	531792	82737
3368	531950	82579
3369	532103	82420
3370	532255	82262
3371	532411	82103
3372	532570	81946
3373	532732	81788
3374	532888	81630
3375	533045	81472
3376	533203	81314
3377	533356	81156
3378	533509	80997
3379	533669	80839
3380	533824	80681
3381	533977	80522
3382	534137	80365
3383	534300	80208
3384	534457	80050
3385	534616	79892
3386	534773	79734
3387	534934	79577
3388	535094	79419
3389	535256	79262
3390	535416	79104
3391	535574	78946
3392	535736	78789
3393	535898	78632
3394	536058	78474
3395	536214	78316
3396	536374	78158
3397	536532	78000
3398	536686	77842
3399	536846	77684
3400	537004	77526
3401	537159	77368
3402	537316	77210
3403	537479	77053
3404	537638	76895
3405	537795	76737
3406	537952	76579
3407	538111	76421
3408	538270	76264
3409	538431	76106
3410	538590	75949
3411	538746	75790
3412	538906	75633
3413	539055	75474
3414	539212	75316
3415	539375	75158
3416	539531	75000
3417	539692	74843
3418	539850	74685
3419	540006	74527
3420	540159	74368
3421	540315	74210
3422	540478	74053
3423	540639	73895
3424	540807	73739
3425	540964	73581
3426	541120	73423
3427	541280	73265
3428	541441	73108
3429	541600	72950
3430	541762	72792
3431	541918	72634
3432	542072	72476
3433	542239	72319
3434	542398	72161
3435	542562	72004
3436	542724	71847
3437	542882	71689
3438	543035	71530
3439	543190	71372
3440	543348	71214
3441	543506	71056
3442	543664	70899
3443	543823	70741
3444	543982	70583
3445	544145	70426
3446	544304	70268
3447	544463	70110
3448	544622	69952
3449	544780	69795
3450	544934	69636
3451	545087	69478
3452	545251	69321
3453	545408	69162
3454	545560	69004
3455	545726	68847
3456	545887	68689
3457	546042	68531
3458	546198	68373
3459	546360	68216
3460	546519	68058
3461	546678	67900
3462	546836	67742
3463	546995	67584
3464	547149	67426
3465	547310	67268
3466	547475	67111
3467	547636	66954
3468	547803	66797
3469	547963	66639
3470	548125	66482
3471	548282	66324
3472	548437	66166
3473	548598	66008
3474	548781	65853
3475	548936	65695
3476	549090	65537
3477	549250	65379
3478	549404	65221
3479	549563	65063
3480	549722	64905
3481	549882	64747
3482	550039	64589
3483	550197	64431
3484	550362	64274
3485	550516	64116
3486	550675	63958
3487	550828	63800
3488	550988	63642
3489	551147	63484
3490	551309	63327
3491	551468	63169
3492	551617	63010
3493	551781	62853
3494	551944	62695
3495	552108	62538
3496	552268	62380
3497	552426	62222
3498	552584	62065
3499	552742	61907
3500	552897	61748
3501	553057	61591
3502	553215	61433
3503	553372	61275
3504	553525	61116
3505	553693	60959
3506	553855	60802
3507	554016	60644
3508	554176	60487
3509	554336	60329
3510	554497	60171
3511	554656	60014
3512	554813	59856
3513	554971	59698
3514	555127	59540
3515	555281	59381
3516	555438	59223
3517	555596	59065
3518	555749	58907
3519	555905	58749
3520	556060	58590
3521	556221	58433
3522	556378	58275
3523	556535	58117
3524	556695	57959
3525	556856	57801
3526	557014	57643
3527	557174	57486
3528	557333	57328
3529	557497	57171
3530	557660	57013
3531	557819	56855
3532	557980	56698
3533	558136	56540
3534	558303	56383
3535	558456	56224
3536	558607	56066
3537	558763	55907
3538	558923	55750
3539	559084	55592
3540	559240	55434
3541	559397	55276
3542	559555	55118
3543	559709	54960
3544	559863	54801
3545	560021	54643
3546	560172	54485
3547	560329	54327
3548	560489	54169
3549	560648	54011
3550	560802	53853
3551	560966	53696
3552	561123	53538
3553	561285	53380
3554	561448	53223
3555	561609	53065
3556	561765	52907
3557	561924	52749
3558	562089	52592
3559	562245	52434
3560	562410	52276
3561	562565	52118
3562	562725	51960
3563	562882	51802
3564	563038	51644
3565	563199	51487
3566	563356	51329
3567	563516	51171
3568	563675	51013
3569	563841	50856
3570	564001	50698
3571	564162	50540
3572	564318	50382
3573	564473	50224
3574	564629	50066
3575	564788	49908
3576	564942	49750
3577	565099	49592
3578	565258	49434
3579	565425	49277
3580	565584	49119
3581	565743	48961
3582	565903	48803
3583	566056	48645
3584	566212	48487
3585	566370	48329
3586	566532	48171
3587	566690	48013
3588	566848	47855
3589	567006	47698
3590	567166	47540
3591	567323	47382
3592	567483	47224
3593	567662	47068
3594	567822	46910
3595	567983	46752
3596	568144	46595
3597	568301	46437
3598	568458	46279
3599	568611	46120
3600	568765	45962
3601	568922	45804
3602	569083	45646
3603	569243	45488
3604	569399	45330
3605	569554	45172
3606	569712	45014
3607	569871	44856
3608	570028	44698
3609	570184	44540
3610	570348	44383
3611	570516	44226
3612	570680	44068
3613	570835	43910
3614	570995	43752
3615	571153	43594
3616	571312	43436
3617	571466	43278
3618	571629	43120
3619	571784	42962
3620	571941	42804
3621	572100	42646
3622	572259	42489
3623	572413	42330
3624	572577	42173
3625	572736	42015
3626	572888	41857
3627	573041	41698
3628	573198	41540
3629	573361	41383
3630	573516	41224
3631	573677	41067
3632	573838	40909
3633	573994	40751
3634	574150	40593
3635	574310	40435
3636	574460	40277
3637	574611	40118
3638	574769	39960
3639	574926	39802
3640	575085	39644
3641	575242	39486
3642	575395	39328
3643	575551	39170
3644	575714	39012
3645	575867	38854
3646	576032	38697
3647	576192	38539
3648	576348	38381
3649	576509	38223
3650	576666	38065
3651	576829	37907
3652	576987	37749
3653	577146	37591
3654	577302	37433
3655	577465	37276
3656	577630	37118
3657	577792	36961
3658	577948	36802
3659	578103	36644
3660	578264	36487
3661	578417	36328
3662	578575	36170
3663	578728	36012
3664	578886	35854
3665	579043	35696
3666	579201	35538
3667	579363	35380
3668	579520	35222
3669	579677	35064
3670	579837	34907
3671	579996	34749
3672	580154	34591
3673	580311	34433
3674	580464	34275
3675	580627	34117
3676	580785	33959
3677	580942	33801
3678	581106	33643
3679	581268	33486
3680	581428	33328
3681	581587	33170
3682	581750	33012
3683	581906	32854
3684	582062	32696
3685	582223	32538
3686	582379	32380
3687	582538	32222
3688	582698	32065
3689	582858	31907
3690	583014	31749
3691	583174	31591
3692	583331	31433
3693	583488	31275
3694	583644	31117
3695	583796	30958
3696	583949	30800
3697	584113	30643
3698	584278	30485
3699	584437	30327
3700	584594	30169
3701	584753	30011
3702	584909	29853
3703	585068	29695
3704	585226	29537
3705	585384	29379
3706	585540	29221
3707	585698	29063
3708	585858	28905
3709	586019	28748
3710	586181	28590
3711	586338	28432
3712	586499	28274
3713	586664	28116
3714	586828	27959
3715	586988	27801
3716	587150	27643
3717	587328	27486
3718	587486	27328
3719	587641	27170
3720	587794	27012
3721	587948	26854
3722	588103	26696
3723	588269	26538
3724	588426	26380
3725	588581	26222
3726	588734	26064
3727	588891	25906
3728	589049	25748
3729	589210	25590
3730	589368	25432
3731	589527	25274
3732	589681	25116
3733	589843	24958
3734	590003	24800
3735	590165	24642
3736	590325	24484
3737	590483	24327
3738	590649	24169
3739	590812	24011
3740	590974	23853
3741	591127	23695
3742	591292	23537
3743	591452	23380
3744	591614	23222
3745	591774	23064
3746	591933	22906
3747	592091	22748
3748	592245	22590
3749	592406	22432
3750	592561	22274
3751	592720	22116
3752	592877	21958
3753	593036	21800
3754	593196	21642
3755	593352	21484
3756	593507	21326
3757	593671	21168
3758	593833	21010
3759	593993	20852
3760	594148	20694
3761	594306	20536
3762	594468	20379
3763	594632	20221
3764	594791	20063
3765	594949	19905
3766	595109	19747
3767	595265	19589
3768	595427	19431
3769	595588	19273
3770	595746	19115
3771	595903	18957
3772	596062	18799
3773	596220	18641
3774	596375	18483
3775	596535	18325
3776	596695	18167
3777	596856	18009
3778	597015	17852
3779	597176	17694
3780	597333	17536
3781	597497	17378
3782	597651	17220
3783	597810	17062
3784	597971	16904
3785	598128	16746
3786	598288	16588
3787	598446	16430
3788	598604	16272
3789	598758	16114
3790	598921	15956
3791	599081	15798
3792	599240	15640
3793	599399	15482
3794	599558	15324
3795	599717	15166
3796	599878	15008
3797	600038	14850
3798	600194	14692
3799	600354	14534
3800	600513	14376
3801	600672	14218
3802	600828	14060
3803	600983	13902
3804	601136	13744
3805	601293	13586
3806	601450	13428
3807	601613	13270
3808	601767	13112
3809	601927	12954
3810	602086	12796
3811	602248	12639
3812	602410	12481
3813	602571	12323
3814	602734	12165
3815	602893	12007
3816	603048	11849
3817	603206	11691
3818	603364	11533
3819	603525	11375
3820	603682	11217
3821	603843	11059
3822	604000	10901
3823	604155	10743
3824	604310	10585
3825	604462	10427
3826	604623	10269
3827	604784	10111
3828	604944	9953
3829	605102	9795
3830	605254	9637
3831	605415	9479
3832	605579	9321
3833	605735	9163
3834	605891	9005
3835	606052	8847
3836	606204	8689
3837	606361	8531
3838	606519	8373
3839	606675	8215
3840	606836	8057
3841	606993	7899
3842	607171	7741
3843	607335	7583
3844	607496	7425
3845	607654	7267
3846	607810	7109
3847	607967	6951
3848	608126	6793
3849	608283	6635
3850	608443	6477
3851	608601	6319
3852	608757	6161
3853	608914	6003
3854	609071	5845
3855	609233	5687
3856	609397	5529
3857	609559	5371
3858	609721	5213
3859	609881	5056
3860	610042	4898
3861	610201	4740
3862	610357	4582
3863	610514	4424
3864	610679	4266
3865	610834	4108
3866	610992	3950
3867	611154	3792
3868	611307	3634
3869	611465	3476
3870	611622	3318
3871	611789	3160
3872	611947	3002
3873	612101	2844
3874	612263	2686
3875	612417	2528
3876	612573	2370
3877	612739	2212
3878	612901	2054
3879	613064	1896
3880	613222	1738
3881	613382	1580
3882	613543	1422
3883	613699	1264
3884	613861	1106
3885	614016	948
3886	614175	790
3887	614340	632
3888	614495	474
3889	614650	316
3890	614812	158
3891	614969	0
